0.006141511538740376 {'sequence_length': 5, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.5, 'num_epochs': 100, 'learning_rate': 0.001, 'batch_size': 8}
0.0029056839564622476 {'sequence_length': 5, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.5, 'num_epochs': 100, 'learning_rate': 0.001, 'batch_size': 8, 'optimizer': Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.001
    maximize: False
    weight_decay: 0.0001
), 'scheduler': None, 'loss_function': MSELoss()}
0.002552685326222202 {'sequence_length': 5, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.5, 'num_epochs': 100, 'learning_rate': 0.001, 'batch_size': 8, 'optimizer': Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.001
    maximize: False
    weight_decay: 0.0001
), 'loss_function': MSELoss()}
0.0018426318685042446 {'sequence_length': 5, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.001, 'batch_size': 8, 'optimizer': Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.001
    maximize: False
    weight_decay: 0.0001
), 'loss_function': MSELoss()}
0.0011264307416397436 {'sequence_length': 5, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 16, 'output_size': 1, 'dropout': 0.2, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 8, 'optimizer': Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.0001
    lr: 0.0001
    maximize: False
    weight_decay: 0.0001
), 'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F8D4E0050>, 'loss_function': MSELoss()}
0.0011729106181582179 {'sequence_length': 5, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 16, 'output_size': 1, 'dropout': 0.2, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 4, 'optimizer': Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.0001
    lr: 0.0001
    maximize: False
    weight_decay: 0.0001
), 'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F8FC67EE0>, 'loss_function': MSELoss()}
0.0012412648728310034 {'sequence_length': 5, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.5, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 8, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0001}, 'scheduler': {'step_size': 20, 'gamma': 0.3}, 'loss_function': MSELoss()}
0.0012069789548243943 {'sequence_length': 5, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 8, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0001}, 'scheduler': {'step_size': 20, 'gamma': 0.4}, 'loss_function': MSELoss()}
0.0013124886311393661 {'sequence_length': 5, 'history': 2000, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.2, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 8, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0001}, 'scheduler': {'step_size': 20, 'gamma': 0.3}, 'loss_function': MSELoss()}
0.00010334038842087506 {'sequence_length': 5, 'history': 4500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016FF81FE2B0>, 'step_size': 45, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.00010061304267517037 {'sequence_length': 10, 'history': 4500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016FF81FCCD0>, 'step_size': 45, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.000514864078585935 {'sequence_length': 10, 'history': 3500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F90289F90>, 'step_size': 45, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0006669152383122365 {'sequence_length': 5, 'history': 2500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016FCA551F90>, 'step_size': 45, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0008045596444643423 {'sequence_length': 3, 'history': 2500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016FCA551A90>, 'step_size': 45, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0020834309766320763 {'sequence_length': 5, 'history': 2500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F845C79D0>, 'step_size': 45, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.00010934153987044418 {'sequence_length': 5, 'history': 2500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F83F813B0>, 'step_size': 20, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0003817006985726137 {'sequence_length': 5, 'history': 2500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F83F82D50>, 'step_size': 35, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.008570159567614734 {'sequence_length': 5, 'history': 2000, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F90520730>, 'step_size': 35, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.007200823351740837 {'sequence_length': 5, 'history': 2000, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F90520A50>, 'step_size': 35, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0007384884753264487 {'sequence_length': 5, 'history': 2500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F842A2990>, 'step_size': 20, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0008702572867540377 {'sequence_length': 5, 'history': 2500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F905200F0>, 'step_size': 20, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0009519961520041131 {'sequence_length': 5, 'history': 2500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 64, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F90394EB0>, 'step_size': 20, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0006856075136409122 {'sequence_length': 5, 'history': 2500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016FFE026AD0>, 'step_size': 35, 'gamma': 0.15}, 'loss_function': MSELoss()}
0.0005023945334405467: {'sequence_length': 5, 'history': 2500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F90260230>, 'step_size': 25, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0007351512288940804: {'sequence_length': 5, 'history': 2500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.5, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': 'na', 'step_size': 25, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.000639561223987566: {'sequence_length': 5, 'history': 2500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F848E34D0>, 'step_size': 25, 'gamma': 0.15}, 'loss_function': MSELoss()}
0.0005644435048749556: {'sequence_length': 5, 'history': 2500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016FFDFDBF70>, 'step_size': 25, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0005489223073616776: {'sequence_length': 5, 'history': 2500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.2, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F84681810>, 'step_size': 40, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0006819051657138126: {'sequence_length': 5, 'history': 2500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.4, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9BD96CB0>, 'step_size': 25, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0006011405807262674: {'sequence_length': 3, 'history': 2000, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.4, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': 'na', 'step_size': 25, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0011837189867300677: {'sequence_length': 3, 'history': 2000, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 16, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9BEE49B0>, 'step_size': 40, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0006179951476600957: {'sequence_length': 3, 'history': 2000, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0005, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9BEE62B0>, 'step_size': 20, 'gamma': 0.3}, 'loss_function': MSELoss()}
0.0007276825186073175: {'sequence_length': 3, 'history': 2000, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0005, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': 'na', 'step_size': 20, 'gamma': 0.3}, 'loss_function': MSELoss()}
0.0005828665513580732: {'sequence_length': 3, 'history': 2000, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': 'na', 'step_size': 30, 'gamma': 0.175}, 'loss_function': MSELoss()}
0.0008609143539559933: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': 'na', 'step_size': 30, 'gamma': 0.175}, 'loss_function': MSELoss()}
0.0009306787630403731: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9ACD2850>, 'step_size': 30, 'gamma': 0.175}, 'loss_function': MSELoss()}
0.0008846724680688258: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.4, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9CF8C050>, 'step_size': 30, 'gamma': 0.3}, 'loss_function': MSELoss()}
0.0008749151851848833: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.2, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9CF8EA30>, 'step_size': 30, 'gamma': 0.3}, 'loss_function': MSELoss()}
0.000924493573434955: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016FF5660FF0>, 'step_size': 30, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0009617799858176181: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 3, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9D032A30>, 'step_size': 30, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.000931805951622169: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 128, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9D058E10>, 'step_size': 30, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0008549795297551013: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 128, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9D060E10>, 'step_size': 30, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0008769869019568828: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 128, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 1e-05, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': 'na', 'step_size': 30, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0008555420070132684: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 128, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 1e-05, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9E234050>, 'step_size': 100, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0008327180858650784: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 128, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 5e-05, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9D063250>, 'step_size': 50, 'gamma': 0.5}, 'loss_function': MSELoss()}
0.0007967984578635569: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.5, 'num_epochs': 200, 'learning_rate': 5e-05, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9D0628F0>, 'step_size': 50, 'gamma': 0.5}, 'loss_function': MSELoss()}
0.0009100520389382633: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 5e-05, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9BE8DB30>, 'step_size': 50, 'gamma': 0.3}, 'loss_function': MSELoss()}
0.0009488711200122323: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 128, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 5e-05, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9CF8CF50>, 'step_size': 50, 'gamma': 0.3}, 'loss_function': MSELoss()}
0.0010966494890107285: {'sequence_length': 3, 'history': 1000, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 128, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 5e-05, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9CFF20D0>, 'step_size': 50, 'gamma': 0.3}, 'loss_function': MSELoss()}
0.00769384147652127: {'sequence_length': 3, 'history': 1000, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 128, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 5e-05, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9D1A3C50>, 'step_size': 50, 'gamma': 0.3}, 'loss_function': MSELoss()}
0.0009025439792661135: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 5e-05, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9E47D8B0>, 'step_size': 50, 'gamma': 0.3}, 'loss_function': MSELoss()}
0.0009103291723433705: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 128, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 5e-05, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9E476D50>, 'step_size': 50, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0011035696420277285: {'sequence_length': 3, 'history': 1200, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 128, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 5e-05, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9E507E30>, 'step_size': 50, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.000997180239531864: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 64, 'num_layers': 2, 'convolution_channels': 128, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016FF5882CB0>, 'step_size': 50, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0012151575987829136: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9BEE4050>, 'step_size': 50, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.000885356081408911: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F9E49EDF0>, 'step_size': 20, 'gamma': 0.4}, 'loss_function': MSELoss()}
0.0008653067424576603: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.4, 'num_epochs': 200, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016FA07A36B0>, 'step_size': 20, 'gamma': 0.4}, 'loss_function': MSELoss()}
0.00028183691900106285: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.4, 'num_epochs': 200, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0001}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016FA19898B0>, 'step_size': 20, 'gamma': 0.5}, 'loss_function': MSELoss()}
